Development_Name,Borough,Account_Name,Location,Funding_Source,AMP_Number,Vendor_Name,UMIS_BILL_ID,Revenue_Month,Service_Start_Date,DATE,Number_of_days,Meter_Number,Estimated,Current_Charges,Rate_Class,Bill_Analyzed,Consumption_Therms,ES_Commodity,Underlying_Utility,STATION,NAME,LATITUDE,LONGITUDE,PRCP,SNOW,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
HARRISON AVENUE REHAB (GROUP B),BRONX,HARRISON AVENUE REHAB (GROUP B),BLD 03,FEDERAL,NY005013410P,EAST COAST POWER & GAS,7870489,2019-04-01,2019-03-26,2019-04-23,28.0,3.95E+14,N,1812.48,,Yes,4493.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.3,,,,,
HARRISON AVENUE REHAB (GROUP B),BRONX,HARRISON AVENUE REHAB (GROUP B),BLD 04,FEDERAL,NY005013410P,EAST COAST POWER & GAS,7870491,2019-04-01,2019-03-26,2019-04-23,28.0,3.95E+14,N,1157.76,,Yes,2870.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.3,,,,,
HIGHBRIDGE GARDENS,BRONX,HIGHBRIDGE GARDENS,BLD 06,FEDERAL,NY005000780P,EAST COAST POWER & GAS,7870546,2019-04-01,2019-03-26,2019-04-23,28.0,3.95E+14,N,29717.27,,Yes,73667.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.3,,,,,
HOE AVENUE-EAST 173RD STREET,BRONX,HOE AVENUE-EAST 173RD STREET,BLD 01,FEDERAL,NY005015300P,EAST COAST POWER & GAS,7870390,2019-04-01,2019-03-26,2019-04-23,28.0,3.95E+14,N,1030.69,,Yes,2555.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.3,,,,,
HOE AVENUE-EAST 173RD STREET,BRONX,HOE AVENUE-EAST 173RD STREET,BLD 01,FEDERAL,NY005015300P,EAST COAST POWER & GAS,7870391,2019-04-01,2019-03-26,2019-04-23,28.0,3.95E+14,N,1076.68,,Yes,2669.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.3,,,,,
HARRISON AVENUE REHAB (GROUP B),BRONX,HARRISON AVENUE REHAB (GROUP B),BLD 02,FEDERAL,NY005013410P,CONSOLIDATED EDISON COMPANY OF NY,7950323,2019-04-01,2019-03-26,2019-04-26,31.0,3045205,Y,21.96,TRMDH,Yes,0.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.3,,,,,
HUNTS POINT AVENUE REHAB,BRONX,HUNTS POINT AVENUE REHAB,BLD 05,FEDERAL,NY005015300P,CONSOLIDATED EDISON COMPANY OF NY,7662546,2019-03-01,2019-02-25,2019-03-26,29.0,3775077,N,2025.88,TRMDH,Yes,3174.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
HUNTS POINT AVENUE REHAB,BRONX,HUNTS POINT AVENUE REHAB,BLD 07,FEDERAL,NY005015300P,CONSOLIDATED EDISON COMPANY OF NY,7662834,2019-03-01,2019-02-25,2019-03-26,29.0,3792022,N,15912.03,TRMDH,Yes,32836.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
HUNTS POINT AVENUE REHAB,BRONX,HUNTS POINT AVENUE REHAB,BLD 10,FEDERAL,NY005015300P,CONSOLIDATED EDISON COMPANY OF NY,7662811,2019-03-01,2019-02-25,2019-03-26,29.0,3775079,N,2016.06,TRMDH,Yes,3153.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
HUNTS POINT AVENUE REHAB,BRONX,HUNTS POINT AVENUE REHAB,BLD 13,FEDERAL,NY005015300P,CONSOLIDATED EDISON COMPANY OF NY,7662865,2019-03-01,2019-02-25,2019-03-26,29.0,3231381,N,2254.81,TRMDH,Yes,3663.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
JACKSON,BRONX,JACKSON,BLD 02,FEDERAL,NY005012670P,CONSOLIDATED EDISON COMPANY OF NY,7663003,2019-03-01,2019-02-25,2019-03-26,29.0,3382743,N,85341.88,TRMDHDF,Yes,181144.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
LONGFELLOW AVENUE REHAB,BRONX,LONGFELLOW AVENUE REHAB,BLD 02,FEDERAL,NY005015300P,CONSOLIDATED EDISON COMPANY OF NY,7665388,2019-03-01,2019-02-25,2019-03-26,29.0,3613914,N,3682.67,TRMDH,Yes,6713.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
LONGFELLOW AVENUE REHAB,BRONX,LONGFELLOW AVENUE REHAB,BLD 01,FEDERAL,NY005015300P,CONSOLIDATED EDISON COMPANY OF NY,7664745,2019-03-01,2019-02-25,2019-03-26,29.0,3192766,N,2845.6,TRMDH,Yes,4925.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
MARBLE HILL,BRONX,MARBLE HILL,BLD 04,MIXED FINANCE/LLC1,NY005020490P,CONSOLIDATED EDISON COMPANY OF NY,7660728,2019-03-01,2019-02-25,2019-03-26,29.0,3377618,N,119275.01,TRMDHDF,Yes,253628.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
MCKINLEY,BRONX,MCKINLEY,BLD 03,FEDERAL,NY005000590P,CONSOLIDATED EDISON COMPANY OF NY,7663044,2019-03-01,2019-02-25,2019-03-26,29.0,3377611,N,21.94,TRMDHDF,Yes,0.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
MELROSE,BRONX,MELROSE,BLD 09 - Community Center,FEDERAL,NY005010280P,CONSOLIDATED EDISON COMPANY OF NY,7661768,2019-03-01,2019-02-25,2019-03-26,29.0,3268040,N,1980.48,TRMDH,Yes,3077.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
MELROSE,BRONX,MELROSE,BLD 06,FEDERAL,NY005010280P,CONSOLIDATED EDISON COMPANY OF NY,7661745,2019-03-01,2019-02-25,2019-03-26,29.0,3890439,N,92195.1,TRMDHDF,Yes,195783.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
MILL BROOK,BRONX,MILL BROOK/MILL BROOK EXTENSION,MILL BROOK BLD 05,FEDERAL,NY005010840P,CONSOLIDATED EDISON COMPANY OF NY,7672100,2019-03-01,2019-02-25,2019-03-26,29.0,3333978-89.9%,Y,115188.87,TRMDHDF,Yes,245016.16,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
MILL BROOK EXTENSION,BRONX,MILL BROOK/MILL BROOK EXTENSION,MILL BROOK BLD 05,FEDERAL,NY005010840P,CONSOLIDATED EDISON COMPANY OF NY,7672100,2019-03-01,2019-02-25,2019-03-26,29.0,3333978-10.1%,Y,12941.13,TRMDHDF,Yes,27526.84,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
MITCHEL,BRONX,MITCHEL,BLD 04,FEDERAL,NY005011450P,CONSOLIDATED EDISON COMPANY OF NY,7662595,2019-03-01,2019-02-25,2019-03-26,29.0,3382761,N,145465.01,TRMDHDF,Yes,309572.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
MONROE,BRONX,MONROE,BLD 01,FEDERAL,NY005000880P,CONSOLIDATED EDISON COMPANY OF NY,7665346,2019-03-01,2019-02-25,2019-03-26,29.0,3377616,N,133245.91,TRMDHDF,Yes,283471.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
MOORE,BRONX,MOORE,BLD 01,FEDERAL,NY005010930P,CONSOLIDATED EDISON COMPANY OF NY,7662472,2019-03-01,2019-02-25,2019-03-26,29.0,3876029,N,45431.47,TRMDHDF,Yes,95892.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
MORRIS I,BRONX,MORRIS I/MORRIS II/MORRISANIA,MORRIS I BLD 10,FEDERAL,NY005011020P,CONSOLIDATED EDISON COMPANY OF NY,7660749,2019-03-01,2019-02-25,2019-03-26,29.0,3926165-53.3%,N,84340.55,TRMDH,Yes,179543.71,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
MORRISANIA,BRONX,MORRIS I/MORRIS II/MORRISANIA,MORRIS I BLD 10,FEDERAL,NY005011410P,CONSOLIDATED EDISON COMPANY OF NY,7660749,2019-03-01,2019-02-25,2019-03-26,29.0,3926165-9.2%,N,14557.84,TRMDH,Yes,30990.66,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
MORRIS II,BRONX,MORRIS I/MORRIS II/MORRISANIA,MORRIS I BLD 10,FEDERAL,NY005011020P,CONSOLIDATED EDISON COMPANY OF NY,7660749,2019-03-01,2019-02-25,2019-03-26,29.0,3926165-37.5%,N,59339.04,TRMDH,Yes,126320.63,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
MORRISANIA AIR RIGHTS,BRONX,MORRISANIA AIR RIGHTS,BLD 02,FEDERAL,NY005012670P,CONSOLIDATED EDISON COMPANY OF NY,7704275,2019-03-01,2019-02-25,2019-03-26,29.0,3761880,Y,35021.78,TRMDHDF,Yes,73656.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
MOTT HAVEN,BRONX,MOTT HAVEN,BLD 04,FEDERAL,NY005001210P,CONSOLIDATED EDISON COMPANY OF NY,7662754,2019-03-01,2019-02-25,2019-03-26,29.0,3563827,N,21.94,TRMDHDF,Yes,0.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
MURPHY,BRONX,MURPHY,BLD 01,MIXED FINANCE/LLC2,NY005021330P,CONSOLIDATED EDISON COMPANY OF NY,7716652,2019-03-01,2019-02-25,2019-03-26,29.0,3795779,N,24848.0,TRMDHDF,Yes,51924.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
PARKSIDE,BRONX,PARKSIDE,BLD 04,FEDERAL,NY005010470P,CONSOLIDATED EDISON COMPANY OF NY,7663134,2019-03-01,2019-02-25,2019-03-26,29.0,3382754,N,69821.44,TRMDHDF,Yes,147991.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
PATTERSON,BRONX,PATTERSON,BLD 13,FEDERAL,NY005000240P,CONSOLIDATED EDISON COMPANY OF NY,8555399,2019-03-01,2019-02-25,2019-03-26,29.0,3661304,Y,76616.57,TRMDHDF,Yes,162506.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
PELHAM PARKWAY,BRONX,PELHAM PARKWAY,BLD 06,FEDERAL,NY005010390P,CONSOLIDATED EDISON COMPANY OF NY,7663133,2019-03-01,2019-02-25,2019-03-26,29.0,3355702,N,83517.97,TRMDHDF,Yes,177248.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
RANDALL AVENUE-BALCOM AVENUE,BRONX,RANDALL AVENUE-BALCOM AVENUE,BLD 36,FEDERAL,NY005010630P,CONSOLIDATED EDISON COMPANY OF NY,7660844,2019-03-01,2019-02-25,2019-03-26,29.0,3834034,N,11709.96,TRMDH,Yes,23860.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
SACK WERN,BRONX,SACK WERN,BLD 06,FEDERAL,NY005012800P,CONSOLIDATED EDISON COMPANY OF NY,7662526,2019-03-01,2019-02-25,2019-03-26,29.0,3512691,N,10882.27,TRMDH,Yes,22092.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
SACK WERN,BRONX,SACK WERN,BLD 01,FEDERAL,NY005012800P,CONSOLIDATED EDISON COMPANY OF NY,7658043,2019-03-01,2019-02-25,2019-03-26,29.0,3512698,N,3606.07,TR II NR,Yes,9190.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
SACK WERN,BRONX,SACK WERN,BLD 07,FEDERAL,NY005012800P,CONSOLIDATED EDISON COMPANY OF NY,7658030,2019-03-01,2019-02-25,2019-03-26,29.0,3512701,N,7104.32,TRMDH,Yes,14022.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
SACK WERN,BRONX,SACK WERN,BLD 03,FEDERAL,NY005012800P,CONSOLIDATED EDISON COMPANY OF NY,7658011,2019-03-01,2019-02-25,2019-03-26,29.0,3512688,N,4957.88,TRMDH,Yes,9437.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
SACK WERN,BRONX,SACK WERN,BLD 02,FEDERAL,NY005012800P,CONSOLIDATED EDISON COMPANY OF NY,7658006,2019-03-01,2019-02-25,2019-03-26,29.0,3512685,N,4601.64,TRMDH,Yes,8676.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
SACK WERN,BRONX,SACK WERN,BLD 04,FEDERAL,NY005012800P,CONSOLIDATED EDISON COMPANY OF NY,7658003,2019-03-01,2019-02-25,2019-03-26,29.0,3512680,N,4563.23,TRMDH,Yes,8594.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
SACK WERN,BRONX,SACK WERN,BLD 05,FEDERAL,NY005012800P,CONSOLIDATED EDISON COMPANY OF NY,7657999,2019-03-01,2019-02-25,2019-03-26,29.0,3907426,N,4337.12,TRMDH,Yes,8111.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
SACK WERN,BRONX,SACK WERN,BLD 06,FEDERAL,NY005012800P,CONSOLIDATED EDISON COMPANY OF NY,7657996,2019-03-01,2019-02-25,2019-03-26,29.0,3492113,N,456.29,TR I NR,Yes,945.83,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
SACK WERN,BRONX,SACK WERN,BLD 06,FEDERAL,NY005012800P,CONSOLIDATED EDISON COMPANY OF NY,7657996,2019-03-01,2019-02-25,2019-03-26,29.0,3793542,N,427.02,TR I NR,Yes,885.17,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
SACK WERN,BRONX,SACK WERN,BLD 02,FEDERAL,NY005012800P,CONSOLIDATED EDISON COMPANY OF NY,7657979,2019-03-01,2019-02-25,2019-03-26,29.0,3492089,N,456.59,TR I NR,Yes,952.13,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
SACK WERN,BRONX,SACK WERN,BLD 02,FEDERAL,NY005012800P,CONSOLIDATED EDISON COMPANY OF NY,7657979,2019-03-01,2019-02-25,2019-03-26,29.0,3515987,N,504.42,TR I NR,Yes,1051.87,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
SAINT MARY'S PARK,BRONX,SAINT MARYS PARK,BLD 03,MIXED FINANCE/LLC1,NY005020930P,CONSOLIDATED EDISON COMPANY OF NY,7660816,2019-03-01,2019-02-25,2019-03-26,29.0,3377608,Y,93268.1,TRMDHDF,Yes,198075.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
SEDGWICK,BRONX,SEDGWICK,BLD 03,FEDERAL,NY005010450P,CONSOLIDATED EDISON COMPANY OF NY,7642193,2019-03-01,2019-02-25,2019-03-26,29.0,3383848,Y,64527.63,TRMDHDF,Yes,136683.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
SOTOMAYOR HOUSES,BRONX,SOTOMAYOR HOUSES,BLD 31 - Community Center,FEDERAL,NY005010670P,CONSOLIDATED EDISON COMPANY OF NY,7665381,2019-03-01,2019-02-25,2019-03-26,29.0,3564047,N,1134.35,TR II NR,Yes,2139.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
SOUNDVIEW,BRONX,SOUNDVIEW,BLD 08,FEDERAL,NY005000710P,CONSOLIDATED EDISON COMPANY OF NY,7665486,2019-03-01,2019-02-25,2019-03-26,29.0,3850383,N,76982.66,TRMDHDF,Yes,163288.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
SOUTH BRONX AREA (SITE 402),BRONX,SOUTH BRONX AREA (SITE 402),BLD 02,FEDERAL,NY005013420P,CONSOLIDATED EDISON COMPANY OF NY,7662431,2019-03-01,2019-02-25,2019-03-26,29.0,3571445,N,1267.17,TRMDH,Yes,1916.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
SOUTH BRONX AREA (SITE 402),BRONX,SOUTH BRONX AREA (SITE 402),BLD 01,FEDERAL,NY005013420P,CONSOLIDATED EDISON COMPANY OF NY,7662449,2019-03-01,2019-02-25,2019-03-26,29.0,3691783,N,395.84,TRMDH,Yes,556.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
STEBBINS AVENUE-HEWITT PLACE,BRONX,STEBBINS AVENUE-HEWITT PLACE,BLD 02,FEDERAL,NY005013420P,CONSOLIDATED EDISON COMPANY OF NY,7660815,2019-03-01,2019-02-25,2019-03-26,29.0,3078796,N,2689.23,TRMDH,Yes,4591.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
STEBBINS AVENUE-HEWITT PLACE,BRONX,STEBBINS AVENUE-HEWITT PLACE,BLD 01,FEDERAL,NY005013420P,CONSOLIDATED EDISON COMPANY OF NY,7660811,2019-03-01,2019-02-25,2019-03-26,29.0,3078811,N,928.87,TRMDH,Yes,1388.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
STEBBINS AVENUE-HEWITT PLACE,BRONX,STEBBINS AVENUE-HEWITT PLACE,BLD 02,FEDERAL,NY005013420P,CONSOLIDATED EDISON COMPANY OF NY,7660807,2019-03-01,2019-02-25,2019-03-26,29.0,3087558,Y,3561.85,TRMDH,Yes,6455.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
TELLER AVENUE-EAST 166TH STREET,BRONX,TELLER AVENUE-EAST 166TH STREET,BLD 01,FEDERAL,NY005013080P,CONSOLIDATED EDISON COMPANY OF NY,7664854,2019-03-01,2019-02-25,2019-03-26,29.0,3912262,N,7747.54,TRMDH,Yes,15396.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
THROGGS NECK,BRONX,THROGGS NECK,BLD 14,FEDERAL,NY005010630P,CONSOLIDATED EDISON COMPANY OF NY,7660838,2019-03-01,2019-02-25,2019-03-26,29.0,3382741,N,3595.24,TRMDHDF,Yes,0.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
THROGGS NECK ADDITION,BRONX,THROGGS NECK ADDITION,,FEDERAL,NY005010630P,CONSOLIDATED EDISON COMPANY OF NY,7660832,2019-03-01,2019-02-25,2019-03-26,29.0,3926751,N,26087.01,TRMDH,Yes,52171.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
TWIN PARKS EAST (SITE 9),BRONX,TWIN PARKS EAST (SITE 9),BLD 01,FEDERAL,NY005012270P,CONSOLIDATED EDISON COMPANY OF NY,7662986,2019-03-01,2019-02-25,2019-03-26,29.0,3469416,N,7898.3,TRMDH,Yes,15718.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
UNION AVENUE-EAST 163RD STREET,BRONX,UNION AVENUE-EAST 163RD STREET,BLD 01,FEDERAL,NY005013420P,CONSOLIDATED EDISON COMPANY OF NY,7663297,2019-03-01,2019-02-25,2019-03-26,29.0,3429827,N,10687.05,TRMDH,Yes,21675.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
UNION AVENUE-EAST 166TH STREET,BRONX,UNION AVENUE-EAST 166TH STREET,BLD 03,FEDERAL,NY005013420P,CONSOLIDATED EDISON COMPANY OF NY,7663033,2019-03-01,2019-02-25,2019-03-26,29.0,3124657,N,1678.49,TRMDH,Yes,2558.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
UNION AVENUE-EAST 166TH STREET,BRONX,UNION AVENUE-EAST 166TH STREET,BLD 02,FEDERAL,NY005013420P,CONSOLIDATED EDISON COMPANY OF NY,7663253,2019-03-01,2019-02-25,2019-03-26,29.0,3956613,N,1458.1,TRMDH,Yes,2214.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
UNION AVENUE-EAST 166TH STREET,BRONX,UNION AVENUE-EAST 166TH STREET,BLD 04,FEDERAL,NY005013420P,CONSOLIDATED EDISON COMPANY OF NY,7663296,2019-03-01,2018-11-21,2019-03-26,125.0,3124722,N,9072.49,TRMDH,Yes,12956.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
UNION AVENUE-EAST 166TH STREET,BRONX,UNION AVENUE-EAST 166TH STREET,BLD 04,FEDERAL,NY005013420P,EAST COAST POWER & GAS,8704560,2019-03-01,2018-11-21,2019-03-26,125.0,3.95E+14,N,5226.45,,Yes,12956.0,BROKERED GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
UNION AVENUE-EAST 166TH STREET,BRONX,UNION AVENUE-EAST 166TH STREET,BLD 05,FEDERAL,NY005013420P,CONSOLIDATED EDISON COMPANY OF NY,7663211,2019-03-01,2019-02-25,2019-03-26,29.0,3926938,N,710.41,TRMDH,Yes,1047.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
UNION AVENUE-EAST 166TH STREET,BRONX,UNION AVENUE-EAST 166TH STREET,BLD 06,FEDERAL,NY005013420P,CONSOLIDATED EDISON COMPANY OF NY,7663217,2019-03-01,2019-02-25,2019-03-26,29.0,3127352,N,1584.31,TRMDH,Yes,2411.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
UNIVERSITY AVENUE REHAB,BRONX,UNIVERSITY AVENUE REHAB,BLD 02,FEDERAL,NY005013410P,CONSOLIDATED EDISON COMPANY OF NY,7664728,2019-03-01,2019-02-25,2019-03-26,29.0,3591800,N,3558.57,TRMDH,Yes,6448.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
UNIVERSITY AVENUE REHAB,BRONX,UNIVERSITY AVENUE REHAB,BLD 04,FEDERAL,NY005013410P,CONSOLIDATED EDISON COMPANY OF NY,7663546,2019-03-01,2019-02-25,2019-03-26,29.0,3826328,N,4682.6,TRMDH,Yes,8849.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
1162-1176 WASHINGTON AVENUE,BRONX,WASHINGTON AVENUE,BLD 01,FEDERAL,NY005013080P,CONSOLIDATED EDISON COMPANY OF NY,7665526,2019-03-01,2019-02-25,2019-03-26,29.0,2544127,Y,5270.59,TRMDH,Yes,10105.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
1471 WATSON AVENUE,BRONX,WATSON AVENUE,BLD 01,FEDERAL,NY005010670P,CONSOLIDATED EDISON COMPANY OF NY,7665470,2019-03-01,2019-02-25,2019-03-26,29.0,3319262,N,21.94,TRMDH,Yes,0.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
WEBSTER,BRONX,WEBSTER,BLD 04,FEDERAL,NY005011410P,CONSOLIDATED EDISON COMPANY OF NY,7662634,2019-03-01,2019-02-25,2019-03-26,29.0,3382738,N,21719.86,TRMDHDF,Yes,45242.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
WEST FARMS ROAD REHAB,BRONX,WEST FARMS ROAD REHAB,BLD 02,FEDERAL,NY005015300P,CONSOLIDATED EDISON COMPANY OF NY,7664923,2019-03-01,2019-02-25,2019-03-26,29.0,3048878,N,3346.52,TRMDH,Yes,5995.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
WEST FARMS ROAD REHAB,BRONX,WEST FARMS ROAD REHAB,BLD 04,FEDERAL,NY005015300P,CONSOLIDATED EDISON COMPANY OF NY,7664751,2019-03-01,2019-02-25,2019-03-26,29.0,3048311,N,4529.99,TRMDH,Yes,8523.0,UTILITY GAS,ConEd,US1NYBX0025,"BRONX 1.5 NE, NY US",40.8598559,-73.8456936,0.0,0.0,,,,
